community_area_id,community_area_name,weekday,hour,trip_count,avg_fare_cents
60,Bridgeport,5,11,63,1611
60,Bridgeport,5,12,57,1622
60,Bridgeport,5,13,61,1633
60,Bridgeport,5,14,45,1644
60,Bridgeport,5,15,48,1655
60,Bridgeport,5,16,79,1666
60,Bridgeport,5,17,85,1677
60,Bridgeport,5,18,91,1688
60,Bridgeport,5,19,82,1699
60,Bridgeport,5,20,60,1710
60,Bridgeport,5,21,54,1721
60,Bridgeport,5,22,58,1802
60,Bridgeport,5,23,32,1813
60,Bridgeport,6,0,27,1920
60,Bridgeport,6,1,29,1931
60,Bridgeport,6,2,14,1942
60,Bridgeport,6,3,15,1953
60,Bridgeport,6,4,16,1964
60,Bridgeport,6,5,14,1975
60,Bridgeport,6,6,46,1556
60,Bridgeport,6,7,61,1567
60,Bridgeport,6,8,66,1578
60,Bridgeport,6,9,70,1589
60,Bridgeport,6,10,43,1600
60,Bridgeport,6,11,57,1611
60,Bridgeport,6,12,52,1622
60,Bridgeport,6,13,56,1633
60,Bridgeport,6,14,48,1644
60,Bridgeport,6,15,44,1655
60,Bridgeport,6,16,85,1666
60,Bridgeport,6,17,77,1677
60,Bridgeport,6,18,83,1688
60,Bridgeport,6,19,75,1699
60,Bridgeport,6,20,55,1710
60,Bridgeport,6,21,58,1721
60,Bridgeport,6,22,53,1802
60,Bridgeport,6,23,30,1813
61,New City,0,0,20,1837
61,New City,0,1,18,1848
61,New City,0,2,10,1859
61,New City,0,3,9,1870
61,New City,0,4,9,1701
61,New City,0,5,10,1712
61,New City,0,6,28,1473
61,New City,0,7,44,1484
61,New City,0,8,40,1495
61,New City,0,9,43,1506
61,New City,0,10,31,1517
61,New City,0,11,35,1528
61,New City,0,12,37,1539
61,New City,0,13,34,1550
61,New City,0,14,29,1561
61,New City,0,15,31,1572
61,New City,0,16,52,1583
61,New City,0,17,56,1594
61,New City,0,18,50,1605
61,New City,0,19,54,1616
61,New City,0,20,33,1627
61,New City,0,21,36,1458
61,New City,0,22,38,1719
61,New City,0,23,18,1730
61,New City,1,0,20,1837
61,New City,1,1,21,1848
61,New City,1,2,10,1859
61,New City,1,3,11,1870
61,New City,1,4,10,1701
61,New City,1,5,10,1712
61,New City,1,6,28,1473
61,New City,1,7,45,1484
61,New City,1,8,48,1495
61,New City,1,9,43,1506
61,New City,1,10,32,1517
61,New City,1,11,35,1528
61,New City,1,12,38,1539
61,New City,1,13,40,1550
61,New City,1,14,30,1561
61,New City,1,15,32,1572
61,New City,1,16,52,1583
61,New City,1,17,56,1594
61,New City,1,18,60,1605
61,New City,1,19,55,1616
61,New City,1,20,40,1627
61,New City,1,21,36,1458
61,New City,1,22,39,1719
61,New City,1,23,18,1730
61,New City,2,0,19,1837
61,New City,2,1,21,1848
61,New City,2,2,9,1859
61,New City,2,3,10,1870
61,New City,2,4,11,1701
61,New City,2,5,10,1712
61,New City,2,6,32,1473
61,New City,2,7,43,1484
61,New City,2,8,46,1495
61,New City,2,9,41,1506
61,New City,2,10,30,1517
61,New City,2,11,40,1528
61,New City,2,12,36,1539
61,New City,2,13,39,1550
61,New City,2,14,28,1561
61,New City,2,15,31,1572
61,New City,2,16,60,1583
61,New City,2,17,54,1594
61,New City,2,18,58,1605
61,New City,2,19,52,1616
61,New City,2,20,38,1627
61,New City,2,21,41,1458
61,New City,2,22,37,1719
61,New City,2,23,21,1730
61,New City,3,0,18,1837
61,New City,3,1,20,1848
61,New City,3,2,11,1859
61,New City,3,3,10,1870
61,New City,3,4,10,1701
61,New City,3,5,9,1712
61,New City,3,6,31,1473
61,New City,3,7,49,1484
61,New City,3,8,44,1495
61,New City,3,9,47,1506
61,New City,3,10,29,1517
61,New City,3,11,39,1528
61,New City,3,12,35,1539
61,New City,3,13,37,1550
61,New City,3,14,32,1561
61,New City,3,15,29,1572
61,New City,3,16,57,1583
61,New City,3,17,52,1594
61,New City,3,18,56,1605
61,New City,3,19,60,1616
61,New City,3,20,37,1627
61,New City,3,21,39,1458
61,New City,3,22,36,1719
61,New City,3,23,20,1730
61,New City,4,0,21,1837
61,New City,4,1,19,1848
61,New City,4,2,10,1859
61,New City,4,3,9,1870
61,New City,4,4,10,1701
61,New City,4,5,11,1712
61,New City,4,6,30,1473
61,New City,4,7,47,1484
61,New City,4,8,42,1495
61,New City,4,9,45,1506
61,New City,4,10,33,1517
61,New City,4,11,37,1528
61,New City,4,12,40,1539
61,New City,4,13,36,1550
61,New City,4,14,31,1561
61,New City,4,15,28,1572
61,New City,4,16,55,1583
61,New City,4,17,59,1594
61,New City,4,18,54,1605
61,New City,4,19,57,1616
61,New City,4,20,35,1627
61,New City,4,21,38,1458
61,New City,4,22,40,1719
61,New City,4,23,19,1730
61,New City,5,0,20,1937
61,New City,5,1,18,1948
61,New City,5,2,10,1959
61,New City,5,3,11,1970
61,New City,5,4,10,1801
61,New City,5,5,10,1812
61,New City,5,6,28,1573
61,New City,5,7,45,1584
61,New City,5,8,48,1595
61,New City,5,9,44,1606
61,New City,5,10,32,1617
61,New City,5,11,36,1628
61,New City,5,12,38,1639
61,New City,5,13,41,1650
61,New City,5,14,30,1661
61,New City,5,15,32,1672
61,New City,5,16,53,1683
61,New City,5,17,57,1694
61,New City,5,18,51,1705
61,New City,5,19,55,1716
61,New City,5,20,40,1727
61,New City,5,21,36,1558
61,New City,5,22,39,1819
61,New City,5,23,18,1830
61,New City,6,0,18,1937
61,New City,6,1,20,1948
61,New City,6,2,9,1959
61,New City,6,3,10,1970
61,New City,6,4,9,1801
61,New City,6,5,9,1812
61,New City,6,6,31,1573
61,New City,6,7,41,1584
61,New City,6,8,44,1595
61,New City,6,9,40,1606
61,New City,6,10,29,1617
61,New City,6,11,38,1628
61,New City,6,12,35,1639
61,New City,6,13,37,1650
61,New City,6,14,27,1661
61,New City,6,15,29,1672
61,New City,6,16,57,1683
61,New City,6,17,52,1694
61,New City,6,18,56,1705
61,New City,6,19,50,1716
61,New City,6,20,37,1727
61,New City,6,21,33,1558
61,New City,6,22,36,1819
61,New City,6,23,20,1830
62,West Elsdon,0,0,15,1854
62,West Elsdon,0,1,14,1865
62,West Elsdon,0,2,7,1876
62,West Elsdon,0,3,7,1707
62,West Elsdon,0,4,7,1718
62,West Elsdon,0,5,6,1729
62,West Elsdon,0,6,21,1490
62,West Elsdon,0,7,33,1501
62,West Elsdon,0,8,30,1512
62,West Elsdon,0,9,32,1523
62,West Elsdon,0,10,20,1534
62,West Elsdon,0,11,26,1545
62,West Elsdon,0,12,28,1556
62,West Elsdon,0,13,26,1567
62,West Elsdon,0,14,22,1578
62,West Elsdon,0,15,20,1589
62,West Elsdon,0,16,39,1600
62,West Elsdon,0,17,42,1611
62,West Elsdon,0,18,38,1622
62,West Elsdon,0,19,41,1453
62,West Elsdon,0,20,25,1464
62,West Elsdon,0,21,27,1475
62,West Elsdon,0,22,24,1736
62,West Elsdon,0,23,14,1747
62,West Elsdon,1,0,15,1854
62,West Elsdon,1,1,14,1865
62,West Elsdon,1,2,7,1876
62,West Elsdon,1,3,8,1707
62,West Elsdon,1,4,7,1718
62,West Elsdon,1,5,8,1729
62,West Elsdon,1,6,21,1490
62,West Elsdon,1,7,34,1501
62,West Elsdon,1,8,30,1512
62,West Elsdon,1,9,33,1523
62,West Elsdon,1,10,24,1534
62,West Elsdon,1,11,27,1545
62,West Elsdon,1,12,29,1556
62,West Elsdon,1,13,26,1567
62,West Elsdon,1,14,22,1578
62,West Elsdon,1,15,24,1589
62,West Elsdon,1,16,40,1600
62,West Elsdon,1,17,43,1611
62,West Elsdon,1,18,38,1622
62,West Elsdon,1,19,41,1453
62,West Elsdon,1,20,30,1464
62,West Elsdon,1,21,27,1475
62,West Elsdon,1,22,29,1736
62,West Elsdon,1,23,14,1747
62,West Elsdon,2,0,15,1854
62,West Elsdon,2,1,16,1865
62,West Elsdon,2,2,7,1876
62,West Elsdon,2,3,8,1707
62,West Elsdon,2,4,7,1718
62,West Elsdon,2,5,7,1729
62,West Elsdon,2,6,24,1490
62,West Elsdon,2,7,32,1501
62,West Elsdon,2,8,35,1512
62,West Elsdon,2,9,31,1523
62,West Elsdon,2,10,23,1534
62,West Elsdon,2,11,26,1545
62,West Elsdon,2,12,27,1556
62,West Elsdon,2,13,29,1567
62,West Elsdon,2,14,22,1578
62,West Elsdon,2,15,23,1589
62,West Elsdon,2,16,38,1600
62,West Elsdon,2,17,41,1611
62,West Elsdon,2,18,44,1622
62,West Elsdon,2,19,40,1453
62,West Elsdon,2,20,29,1464
62,West Elsdon,2,21,26,1475
62,West Elsdon,2,22,28,1736
62,West Elsdon,2,23,16,1747
62,West Elsdon,3,0,14,1854
62,West Elsdon,3,1,15,1865
62,West Elsdon,3,2,7,1876
62,West Elsdon,3,3,7,1707
62,West Elsdon,3,4,8,1718
62,West Elsdon,3,5,7,1729
62,West Elsdon,3,6,23,1490
62,West Elsdon,3,7,31,1501
62,West Elsdon,3,8,33,1512
62,West Elsdon,3,9,36,1523
62,West Elsdon,3,10,22,1534
62,West Elsdon,3,11,29,1545
62,West Elsdon,3,12,26,1556
62,West Elsdon,3,13,28,1567
62,West Elsdon,3,14,21,1578
62,West Elsdon,3,15,22,1589
62,West Elsdon,3,16,43,1600
62,West Elsdon,3,17,39,1611
62,West Elsdon,3,18,42,1622
62,West Elsdon,3,19,38,1453
62,West Elsdon,3,20,28,1464
62,West Elsdon,3,21,30,1475
62,West Elsdon,3,22,27,1736
62,West Elsdon,3,23,15,1747
62,West Elsdon,4,0,13,1854
62,West Elsdon,4,1,14,1865
62,West Elsdon,4,2,8,1876
62,West Elsdon,4,3,7,1707
62,West Elsdon,4,4,8,1718
62,West Elsdon,4,5,7,1729
62,West Elsdon,4,6,22,1490
62,West Elsdon,4,7,35,1501
62,West Elsdon,4,8,32,1512
62,West Elsdon,4,9,34,1523
62,West Elsdon,4,10,21,1534
62,West Elsdon,4,11,28,1545
62,West Elsdon,4,12,30,1556
62,West Elsdon,4,13,27,1567
62,West Elsdon,4,14,24,1578
62,West Elsdon,4,15,21,1589
62,West Elsdon,4,16,42,1600
62,West Elsdon,4,17,38,1611
62,West Elsdon,4,18,41,1622
62,West Elsdon,4,19,43,1453
62,West Elsdon,4,20,27,1464
62,West Elsdon,4,21,29,1475
62,West Elsdon,4,22,26,1736
62,West Elsdon,4,23,15,1747
62,West Elsdon,5,0,15,1954
62,West Elsdon,5,1,14,1965
62,West Elsdon,5,2,8,1976
62,West Elsdon,5,3,7,1807
62,West Elsdon,5,4,7,1818
62,West Elsdon,5,5,8,1829
62,West Elsdon,5,6,22,1590
62,West Elsdon,5,7,34,1601
62,West Elsdon,5,8,31,1612
62,West Elsdon,5,9,33,1623
62,West Elsdon,5,10,24,1634
62,West Elsdon,5,11,27,1645
62,West Elsdon,5,12,29,1656
62,West Elsdon,5,13,26,1667
62,West Elsdon,5,14,23,1678
62,West Elsdon,5,15,24,1689
62,West Elsdon,5,16,40,1700
62,West Elsdon,5,17,43,1711
62,West Elsdon,5,18,39,1722
62,West Elsdon,5,19,42,1553
62,West Elsdon,5,20,26,1564
62,West Elsdon,5,21,27,1575
62,West Elsdon,5,22,29,1836
62,West Elsdon,5,23,14,1847
62,West Elsdon,6,0,14,1954
62,West Elsdon,6,1,15,1965
62,West Elsdon,6,2,7,1976
62,West Elsdon,6,3,7,1807
62,West Elsdon,6,4,7,1818
62,West Elsdon,6,5,7,1829
62,West Elsdon,6,6,20,1590
62,West Elsdon,6,7,31,1601
62,West Elsdon,6,8,33,1612
62,West Elsdon,6,9,30,1623
62,West Elsdon,6,10,22,1634
62,West Elsdon,6,11,24,1645
62,West Elsdon,6,12,26,1656
62,West Elsdon,6,13,28,1667
62,West Elsdon,6,14,21,1678
62,West Elsdon,6,15,22,1689
62,West Elsdon,6,16,37,1700
62,West Elsdon,6,17,39,1711
62,West Elsdon,6,18,42,1722
62,West Elsdon,6,19,38,1553
62,West Elsdon,6,20,28,1564
62,West Elsdon,6,21,25,1575
62,West Elsdon,6,22,27,1836
62,West Elsdon,6,23,13,1847
63,Gage Park,0,0,17,1871
63,Gage Park,0,1,18,1702
63,Gage Park,0,2,10,1713
63,Gage Park,0,3,9,1724
63,Gage Park,0,4,9,1735
63,Gage Park,0,5,8,1746
63,Gage Park,0,6,28,1507
63,Gage Park,0,7,37,1518
63,Gage Park,0,8,40,1529
63,Gage Park,0,9,42,1540
63,Gage Park,0,10,26,1551
63,Gage Park,0,11,35,1562
63,Gage Park,0,12,31,1573
63,Gage Park,0,13,34,1584
63,Gage Park,0,14,29,1595
63,Gage Park,0,15,26,1606
63,Gage Park,0,16,51,1617
63,Gage Park,0,17,47,1628
63,Gage Park,0,18,50,1459
63,Gage Park,0,19,53,1470
63,Gage Park,0,20,33,1481
63,Gage Park,0,21,35,1492
63,Gage Park,0,22,32,1753
63,Gage Park,0,23,18,1764
63,Gage Park,1,0,20,1871
63,Gage Park,1,1,18,1702
63,Gage Park,1,2,10,1713
63,Gage Park,1,3,9,1724
63,Gage Park,1,4,10,1735
63,Gage Park,1,5,10,1746
63,Gage Park,1,6,28,1507
63,Gage Park,1,7,44,1518
63,Gage Park,1,8,40,1529
63,Gage Park,1,9,43,1540
63,Gage Park,1,10,26,1551
63,Gage Park,1,11,35,1562
63,Gage Park,1,12,37,1573
63,Gage Park,1,13,34,1584
63,Gage Park,1,14,29,1595
63,Gage Park,1,15,27,1606
63,Gage Park,1,16,52,1617
63,Gage Park,1,17,56,1628
63,Gage Park,1,18,51,1459
63,Gage Park,1,19,54,1470
63,Gage Park,1,20,33,1481
63,Gage Park,1,21,36,1492
63,Gage Park,1,22,38,1753
63,Gage Park,1,23,18,1764
63,Gage Park,2,0,19,1871
63,Gage Park,2,1,17,1702
63,Gage Park,2,2,9,1713
63,Gage Park,2,3,10,1724
63,Gage Park,2,4,9,1735
63,Gage Park,2,5,10,1746
63,Gage Park,2,6,27,1507
63,Gage Park,2,7,42,1518
63,Gage Park,2,8,45,1529
63,Gage Park,2,9,41,1540
63,Gage Park,2,10,30,1551
63,Gage Park,2,11,34,1562
63,Gage Park,2,12,36,1573
63,Gage Park,2,13,32,1584
63,Gage Park,2,14,28,1595
63,Gage Park,2,15,30,1606
63,Gage Park,2,16,50,1617
63,Gage Park,2,17,54,1628
63,Gage Park,2,18,48,1459
63,Gage Park,2,19,52,1470
63,Gage Park,2,20,38,1481
63,Gage Park,2,21,34,1492
63,Gage Park,2,22,37,1753
63,Gage Park,2,23,17,1764
63,Gage Park,3,0,18,1871
63,Gage Park,3,1,20,1702
63,Gage Park,3,2,9,1713
63,Gage Park,3,3,10,1724
63,Gage Park,3,4,9,1735
63,Gage Park,3,5,9,1746
63,Gage Park,3,6,31,1507
63,Gage Park,3,7,41,1518
63,Gage Park,3,8,44,1529
63,Gage Park,3,9,39,1540
63,Gage Park,3,10,29,1551
63,Gage Park,3,11,38,1562
63,Gage Park,3,12,35,1573
63,Gage Park,3,13,37,1584
63,Gage Park,3,14,27,1595
63,Gage Park,3,15,29,1606
63,Gage Park,3,16,48,1617
63,Gage Park,3,17,52,1628
63,Gage Park,3,18,55,1459
63,Gage Park,3,19,50,1470
63,Gage Park,3,20,36,1481
63,Gage Park,3,21,33,1492
63,Gage Park,3,22,35,1753
63,Gage Park,3,23,20,1764
63,Gage Park,4,0,18,1871
63,Gage Park,4,1,19,1702
63,Gage Park,4,2,9,1713
63,Gage Park,4,3,9,1724
63,Gage Park,4,4,10,1735
63,Gage Park,4,5,9,1746
63,Gage Park,4,6,29,1507
63,Gage Park,4,7,39,1518
63,Gage Park,4,8,42,1529
63,Gage Park,4,9,45,1540
63,Gage Park,4,10,28,1551
63,Gage Park,4,11,37,1562
63,Gage Park,4,12,33,1573
63,Gage Park,4,13,36,1584
63,Gage Park,4,14,31,1595
63,Gage Park,4,15,28,1606
63,Gage Park,4,16,55,1617
63,Gage Park,4,17,49,1628
63,Gage Park,4,18,53,1459
63,Gage Park,4,19,48,1470
63,Gage Park,4,20,35,1481
63,Gage Park,4,21,37,1492
63,Gage Park,4,22,34,1753
63,Gage Park,4,23,19,1764
63,Gage Park,5,0,20,1971
63,Gage Park,5,1,18,1802
63,Gage Park,5,2,10,1813
63,Gage Park,5,3,9,1824
63,Gage Park,5,4,10,1835
63,Gage Park,5,5,9,1846
63,Gage Park,5,6,28,1607
63,Gage Park,5,7,45,1618
63,Gage Park,5,8,40,1629
63,Gage Park,5,9,43,1640
63,Gage Park,5,10,27,1651
63,Gage Park,5,11,35,1662
63,Gage Park,5,12,38,1673
63,Gage Park,5,13,34,1684
63,Gage Park,5,14,30,1695
63,Gage Park,5,15,27,1706
63,Gage Park,5,16,53,1717
63,Gage Park,5,17,56,1728
63,Gage Park,5,18,51,1559
63,Gage Park,5,19,55,1570
63,Gage Park,5,20,34,1581
63,Gage Park,5,21,36,1592
63,Gage Park,5,22,32,1853
63,Gage Park,5,23,18,1864
63,Gage Park,6,0,18,1971
63,Gage Park,6,1,17,1802
63,Gage Park,6,2,9,1813
63,Gage Park,6,3,10,1824
63,Gage Park,6,4,9,1835
63,Gage Park,6,5,9,1846
63,Gage Park,6,6,26,1607
63,Gage Park,6,7,41,1618
63,Gage Park,6,8,37,1629
63,Gage Park,6,9,40,1640
63,Gage Park,6,10,29,1651
63,Gage Park,6,11,32,1662
63,Gage Park,6,12,35,1673
63,Gage Park,6,13,31,1684
63,Gage Park,6,14,27,1695
63,Gage Park,6,15,29,1706
63,Gage Park,6,16,48,1717
63,Gage Park,6,17,51,1728
63,Gage Park,6,18,47,1559
63,Gage Park,6,19,50,1570
63,Gage Park,6,20,36,1581
63,Gage Park,6,21,33,1592
63,Gage Park,6,22,35,1853
63,Gage Park,6,23,17,1864
64,Clearing,0,0,16,1708
64,Clearing,0,1,17,1719
64,Clearing,0,2,8,1730
64,Clearing,0,3,8,1741
64,Clearing,0,4,9,1752
64,Clearing,0,5,8,1763
64,Clearing,0,6,26,1524
64,Clearing,0,7,35,1535
64,Clearing,0,8,38,1546
64,Clearing,0,9,34,1557
64,Clearing,0,10,25,1568
64,Clearing,0,11,33,1579
64,Clearing,0,12,30,1590
64,Clearing,0,13,32,1601
64,Clearing,0,14,23,1612
64,Clearing,0,15,25,1623
64,Clearing,0,16,49,1454
64,Clearing,0,17,45,1465
64,Clearing,0,18,48,1476
64,Clearing,0,19,43,1487
64,Clearing,0,20,31,1498
64,Clearing,0,21,34,1509
64,Clearing,0,22,30,1770
64,Clearing,0,23,17,1781
64,Clearing,1,0,16,1708
64,Clearing,1,1,17,1719
64,Clearing,1,2,9,1730
64,Clearing,1,3,8,1741
64,Clearing,1,4,9,1752
64,Clearing,1,5,8,1763
64,Clearing,1,6,27,1524
64,Clearing,1,7,42,1535
64,Clearing,1,8,38,1546
64,Clearing,1,9,41,1557
64,Clearing,1,10,25,1568
64,Clearing,1,11,33,1579
64,Clearing,1,12,30,1590
64,Clearing,1,13,32,1601
64,Clearing,1,14,28,1612
64,Clearing,1,15,25,1623
64,Clearing,1,16,50,1454
64,Clearing,1,17,45,1465
64,Clearing,1,18,48,1476
64,Clearing,1,19,52,1487
64,Clearing,1,20,32,1498
64,Clearing,1,21,34,1509
64,Clearing,1,22,31,1770
64,Clearing,1,23,17,1781
64,Clearing,2,0,18,1708
64,Clearing,2,1,16,1719
64,Clearing,2,2,9,1730
64,Clearing,2,3,8,1741
64,Clearing,2,4,9,1752
64,Clearing,2,5,9,1763
64,Clearing,2,6,26,1524
64,Clearing,2,7,41,1535
64,Clearing,2,8,37,1546
64,Clearing,2,9,39,1557
64,Clearing,2,10,29,1568
64,Clearing,2,11,32,1579
64,Clearing,2,12,34,1590
64,Clearing,2,13,31,1601
64,Clearing,2,14,27,1612
64,Clearing,2,15,24,1623
64,Clearing,2,16,48,1454
64,Clearing,2,17,51,1465
64,Clearing,2,18,46,1476
64,Clearing,2,19,50,1487
64,Clearing,2,20,30,1498
64,Clearing,2,21,33,1509
64,Clearing,2,22,35,1770
64,Clearing,2,23,17,1781
64,Clearing,3,0,18,1708
64,Clearing,3,1,16,1719
64,Clearing,3,2,9,1730
64,Clearing,3,3,9,1741
64,Clearing,3,4,8,1752
64,Clearing,3,5,9,1763
64,Clearing,3,6,25,1524
64,Clearing,3,7,39,1535
64,Clearing,3,8,42,1546
64,Clearing,3,9,38,1557
64,Clearing,3,10,28,1568
64,Clearing,3,11,31,1579
64,Clearing,3,12,33,1590
64,Clearing,3,13,35,1601
64,Clearing,3,14,26,1612
64,Clearing,3,15,28,1623
64,Clearing,3,16,46,1454
64,Clearing,3,17,49,1465
64,Clearing,3,18,44,1476
64,Clearing,3,19,48,1487
64,Clearing,3,20,35,1498
64,Clearing,3,21,31,1509
64,Clearing,3,22,34,1770
64,Clearing,3,23,16,1781
64,Clearing,4,0,17,1708
64,Clearing,4,1,18,1719
64,Clearing,4,2,8,1730
64,Clearing,4,3,9,1741
64,Clearing,4,4,8,1752
64,Clearing,4,5,9,1763
64,Clearing,4,6,28,1524
64,Clearing,4,7,37,1535
64,Clearing,4,8,40,1546
64,Clearing,4,9,36,1557
64,Clearing,4,10,27,1568
64,Clearing,4,11,35,1579
64,Clearing,4,12,32,1590
64,Clearing,4,13,34,1601
64,Clearing,4,14,25,1612
64,Clearing,4,15,27,1623
64,Clearing,4,16,52,1454
64,Clearing,4,17,47,1465
64,Clearing,4,18,51,1476
64,Clearing,4,19,46,1487
64,Clearing,4,20,33,1498
64,Clearing,4,21,30,1509
64,Clearing,4,22,32,1770
64,Clearing,4,23,18,1781
64,Clearing,5,0,16,1808
64,Clearing,5,1,17,1819
64,Clearing,5,2,9,1830
64,Clearing,5,3,9,1841
64,Clearing,5,4,9,1852
64,Clearing,5,5,8,1863
64,Clearing,5,6,27,1624
64,Clearing,5,7,36,1635
64,Clearing,5,8,39,1646
64,Clearing,5,9,41,1657
64,Clearing,5,10,25,1668
64,Clearing,5,11,34,1679
64,Clearing,5,12,30,1690
64,Clearing,5,13,33,1701
64,Clearing,5,14,28,1712
64,Clearing,5,15,26,1723
64,Clearing,5,16,50,1554
64,Clearing,5,17,45,1565
64,Clearing,5,18,49,1576
64,Clearing,5,19,52,1587
64,Clearing,5,20,32,1598
64,Clearing,5,21,34,1609
64,Clearing,5,22,31,1870
64,Clearing,5,23,18,1881
64,Clearing,6,0,17,1808
64,Clearing,6,1,16,1819
64,Clearing,6,2,9,1830
64,Clearing,6,3,8,1841
64,Clearing,6,4,8,1852
64,Clearing,6,5,9,1863
64,Clearing,6,6,25,1624
64,Clearing,6,7,39,1635
64,Clearing,6,8,35,1646
64,Clearing,6,9,38,1657
64,Clearing,6,10,23,1668
64,Clearing,6,11,31,1679
64,Clearing,6,12,33,1690
64,Clearing,6,13,30,1701
64,Clearing,6,14,26,1712
64,Clearing,6,15,23,1723
64,Clearing,6,16,46,1554
64,Clearing,6,17,49,1565
64,Clearing,6,18,45,1576
64,Clearing,6,19,48,1587
64,Clearing,6,20,29,1598
64,Clearing,6,21,31,1609
64,Clearing,6,22,34,1870
64,Clearing,6,23,16,1881
65,West Lawn,0,0,18,1725
65,West Lawn,0,1,19,1736
65,West Lawn,0,2,9,1747
65,West Lawn,0,3,9,1758
65,West Lawn,0,4,8,1769
65,West Lawn,0,5,9,1780
65,West Lawn,0,6,29,1541
65,West Lawn,0,7,39,1552
65,West Lawn,0,8,42,1563
65,West Lawn,0,9,38,1574
65,West Lawn,0,10,28,1585
65,West Lawn,0,11,31,1596
65,West Lawn,0,12,33,1607
65,West Lawn,0,13,36,1618
65,West Lawn,0,14,26,1629
65,West Lawn,0,15,28,1460
65,West Lawn,0,16,46,1471
65,West Lawn,0,17,49,1482
65,West Lawn,0,18,53,1493
65,West Lawn,0,19,48,1504
65,West Lawn,0,20,35,1515
65,West Lawn,0,21,32,1526
65,West Lawn,0,22,34,1787
65,West Lawn,0,23,19,1798
65,West Lawn,1,0,18,1725
65,West Lawn,1,1,19,1736
65,West Lawn,1,2,9,1747
65,West Lawn,1,3,9,1758
65,West Lawn,1,4,10,1769
65,West Lawn,1,5,9,1780
65,West Lawn,1,6,30,1541
65,West Lawn,1,7,39,1552
65,West Lawn,1,8,42,1563
65,West Lawn,1,9,45,1574
65,West Lawn,1,10,28,1585
65,West Lawn,1,11,37,1596
65,West Lawn,1,12,34,1607
65,West Lawn,1,13,36,1618
65,West Lawn,1,14,26,1629
65,West Lawn,1,15,28,1460
65,West Lawn,1,16,55,1471
65,West Lawn,1,17,50,1482
65,West Lawn,1,18,54,1493
65,West Lawn,1,19,48,1504
65,West Lawn,1,20,35,1515
65,West Lawn,1,21,38,1526
65,West Lawn,1,22,34,1787
65,West Lawn,1,23,19,1798
65,West Lawn,2,0,17,1725
65,West Lawn,2,1,18,1736
65,West Lawn,2,2,10,1747
65,West Lawn,2,3,9,1758
65,West Lawn,2,4,10,1769
65,West Lawn,2,5,9,1780
65,West Lawn,2,6,29,1541
65,West Lawn,2,7,45,1552
65,West Lawn,2,8,41,1563
65,West Lawn,2,9,44,1574
65,West Lawn,2,10,27,1585
65,West Lawn,2,11,36,1596
65,West Lawn,2,12,38,1607
65,West Lawn,2,13,35,1618
65,West Lawn,2,14,30,1629
65,West Lawn,2,15,27,1460
65,West Lawn,2,16,53,1471
65,West Lawn,2,17,48,1482
65,West Lawn,2,18,52,1493
65,West Lawn,2,19,55,1504
65,West Lawn,2,20,34,1515
65,West Lawn,2,21,36,1526
65,West Lawn,2,22,33,1787
65,West Lawn,2,23,18,1798
65,West Lawn,3,0,19,1725
65,West Lawn,3,1,18,1736
65,West Lawn,3,2,10,1747
65,West Lawn,3,3,9,1758
65,West Lawn,3,4,9,1769
65,West Lawn,3,5,10,1780
65,West Lawn,3,6,27,1541
65,West Lawn,3,7,43,1552
65,West Lawn,3,8,39,1563
65,West Lawn,3,9,42,1574
65,West Lawn,3,10,31,1585
65,West Lawn,3,11,34,1596
65,West Lawn,3,12,37,1607
65,West Lawn,3,13,33,1618
65,West Lawn,3,14,29,1629
65,West Lawn,3,15,31,1460
65,West Lawn,3,16,51,1471
65,West Lawn,3,17,55,1482
65,West Lawn,3,18,49,1493
65,West Lawn,3,19,53,1504
65,West Lawn,3,20,32,1515
65,West Lawn,3,21,35,1526
65,West Lawn,3,22,37,1787
65,West Lawn,3,23,18,1798
65,West Lawn,4,0,19,1725
65,West Lawn,4,1,20,1736
65,West Lawn,4,2,9,1747
65,West Lawn,4,3,10,1758
65,West Lawn,4,4,9,1769
65,West Lawn,4,5,10,1780
65,West Lawn,4,6,26,1541
65,West Lawn,4,7,42,1552
65,West Lawn,4,8,45,1563
65,West Lawn,4,9,40,1574
65,West Lawn,4,10,29,1585
65,West Lawn,4,11,33,1596
65,West Lawn,4,12,35,1607
65,West Lawn,4,13,38,1618
65,West Lawn,4,14,28,1629
65,West Lawn,4,15,30,1460
65,West Lawn,4,16,49,1471
65,West Lawn,4,17,53,1482
65,West Lawn,4,18,56,1493
65,West Lawn,4,19,51,1504
65,West Lawn,4,20,37,1515
65,West Lawn,4,21,34,1526
65,West Lawn,4,22,36,1787
65,West Lawn,4,23,17,1798
65,West Lawn,5,0,18,1825
65,West Lawn,5,1,19,1836
65,West Lawn,5,2,9,1847
65,West Lawn,5,3,10,1858
65,West Lawn,5,4,10,1869
65,West Lawn,5,5,9,1880
65,West Lawn,5,6,30,1641
65,West Lawn,5,7,40,1652
65,West Lawn,5,8,43,1663
65,West Lawn,5,9,39,1674
65,West Lawn,5,10,28,1685
65,West Lawn,5,11,37,1696
65,West Lawn,5,12,34,1707
65,West Lawn,5,13,36,1718
65,West Lawn,5,14,27,1729
65,West Lawn,5,15,29,1560
65,West Lawn,5,16,56,1571
65,West Lawn,5,17,51,1582
65,West Lawn,5,18,54,1593
65,West Lawn,5,19,49,1604
